id,class,segmentation
case2_day3_slice_0089,small_bowel,20599 6 20861 12 21121 20 21386 22 21651 24 21917 25 22182 26 22448 26 22714 26 22981 25 23247 25 23514 24 23581 6 23782 21 23846 9 24054 14 24111 11 24376 13 24642 14 24908 14 25173 15 25439 16 25705 16 25971 16 26237 16 26504 15 26770 14 27037 13 27305 9 27824 5 27873 5 28088 9 28138 8 28353 12 28403 10 28618 14 28668 12 28884 14 28933 14 29149 16 29198 16 29415 16 29464 17 29669 4 29680 17 29729 18 29933 8 29947 16 29994 20 30198 10 30213 16 30252 28 30463 12 30480 15 30516 30 30729 12 30746 14 30782 29 30994 13 31015 10 31047 30 31250 7 31260 13 31286 3 31313 29 31508 16 31526 13 31578 29 31773 18 31792 13 31821 7 31844 22 31869 1 32039 18 32059 12 32086 10 32110 17 32305 17 32326 10 32351 14 32377 15 32572 11 32592 9 32616 17 32643 15 32860 5 32881 19 32909 14 33147 20 33175 14 33413 21 33442 13 33679 21 33709 11 33945 20 33976 9 34211 20 34245 3 34478 19 34745 17 35013 14 35281 11 35549 8
case2_day3_slice_0089,stomach,
case2_day3_slice_0090,large_bowel,24031 5 24293 11 24556 16 24821 18 25071 5 25086 19 25336 7 25352 20 25602 8 25618 20 25867 9 25884 21 26133 9 26150 21 26398 10 26416 21 26664 10 26682 21 26930 10 26948 20 27195 10 27215 19 27461 10 27481 19 27726 11 27747 18 27991 11 28013 18 28255 13 28280 16 28520 14 28546 15 28785 15 28813 13 29050 16 29080 11 29314 18 29347 9 29580 18 29614 7 29845 19 30111 20 30376 21 30642 21 30908 21 31174 21 31440 21 31706 21 31973 20 32239 20 32505 20 32772 18 33038 18 33305 16 33572 15 33839 12 34108 8 34789 5 35053 8 35318 10 35584 11 35849 12 36115 12 36381 12 36646 13 36912 12 37178 11 37444 11 37710 10 37977 8 38244 6 38511 4
case2_day3_slice_0090,small_bowel,20864 8 21126 14 21385 23 21650 25 21915 27 22181 28 22447 28 22712 29 22979 29 23245 29 23511 29 23581 7 23778 27 23846 9 24046 25 24111 11 24321 15 24376 13 24590 11 24642 13 24860 4 24908 14 25173 15 25439 16 25705 16 25972 15 26238 15 26504 15 26771 14 27038 12 27305 10 27555 5 27573 7 27820 9 28086 11 28138 7 28351 13 28403 9 28617 14 28668 11 28882 16 28933 13 29138 5 29147 17 29198 14 29403 27 29464 15 29668 28 29729 16 29934 28 29994 17 30200 28 30257 20 30466 28 30521 22 30732 27 30786 23 30997 18 31022 1 31051 23 31262 14 31317 22 31527 13 31551 5 31582 22 31793 13 31816 7 31848 19 32060 11 32081 14 32114 18 32327 9 32346 22 32380 17 32594 7 32612 23 32646 16 32861 4 32877 25 32912 15 33143 25 33178 14 33409 25 33445 11 33675 25 33712 9 33942 24 33979 7 34208 24 34475 22 34743 20 35013 15 35282 11 35553 4
case2_day3_slice_0090,stomach,
case2_day3_slice_0091,large_bowel,23769 1 24032 6 24295 10 24540 5 24559 13 24805 7 24823 15 25071 8 25088 17 25336 9 25354 18 25601 11 25619 19 25867 11 25884 20 26133 12 26150 20 26398 13 26416 20 26664 12 26682 20 26929 13 26949 19 27194 14 27215 18 27459 14 27481 18 27724 14 27748 16 27988 16 28014 15 28253 16 28281 14 28518 17 28547 13 28783 18 28814 10 29049 18 29082 6 29314 19 29579 20 29845 20 30111 20 30376 21 30642 21 30908 21 31174 21 31440 21 31706 21 31972 21 32238 21 32505 19 32771 19 33038 17 33305 15 33572 13 33840 9 34523 3 34787 7 35052 9 35317 11 35583 11 35848 13 36114 13 36380 12 36646 12 36912 11 37178 10 37444 10 37711 8 37978 6 38245 4
case2_day3_slice_0091,small_bowel,21130 11 21387 21 21650 26 21914 29 22179 30 22445 31 22711 32 22977 32 23243 32 23509 33 23775 33 23849 4 24042 31 24112 9 24309 8 24324 15 24377 12 24594 10 24642 13 24862 8 24908 14 25130 4 25173 15 25439 16 25705 16 25971 16 26237 16 26503 16 26770 15 27037 14 27304 13 27571 11 27838 9 28105 7 28138 5 28374 1 28402 9 28667 11 28932 12 29136 7 29196 15 29401 9 29461 16 29667 9 29725 18 29933 8 29990 19 30200 6 30255 20 30520 20 30785 21 31050 21 31316 20 31581 19 31815 8 31828 7 31847 18 32079 23 32112 17 32344 25 32378 17 32610 26 32643 17 32875 27 32909 16 33141 27 33176 15 33407 27 33443 13 33673 27 33710 11 33940 26 33978 7 34207 24 34246 1 34474 22 34742 19 35011 13
case2_day3_slice_0091,stomach,
case2_day3_slice_0092,large_bowel,23769 2 24033 5 24296 8 24540 5 24561 10 24805 8 24826 12 25070 10 25092 12 25336 12 25358 13 25601 13 25624 14 25866 15 25890 14 26132 15 26156 14 26397 16 26422 13 26662 17 26688 13 26928 17 26954 13 27193 18 27220 12 27458 19 27487 11 27723 19 27754 9 27988 20 28022 5 28253 21 28518 21 28783 21 29048 21 29314 20 29579 21 29845 20 30110 22 30376 22 30642 23 30907 24 31173 25 31439 25 31705 25 31971 25 32237 24 32503 23 32770 21 33037 18 33304 15 33572 11 34520 6 34785 9 35051 10 35316 11 35582 12 35847 13 36113 13 36379 12 36645 12 36911 11 37177 10 37444 8 37711 6 37978 4
case2_day3_slice_0092,small_bowel,20868 6 21130 15 21390 22 21651 28 21913 33 22177 35 22442 37 22707 38 22973 39 23239 39 23505 39 23771 39 23849 2 24038 22 24061 14 24113 7 24304 17 24329 12 24378 9 24571 10 24596 10 24643 11 24864 7 24908 13 25132 3 25174 14 25440 15 25706 18 25972 20 26238 22 26505 23 26771 24 27037 26 27304 27 27571 28 27839 30 28107 6 28118 22 28387 22 28654 22 28868 2 28921 22 29133 11 29187 22 29399 12 29454 22 29665 12 29720 22 29932 11 29986 22 30200 7 30252 22 30517 23 30783 22 31048 23 31312 23 31554 15 31575 25 31816 47 32080 48 32344 49 32608 51 32873 52 33139 34 33175 15 33406 32 33442 13 33673 30 33710 9 33940 27 33979 4 34207 24 34475 5 34487 8
case2_day3_slice_0092,stomach,
case2_day3_slice_0093,large_bowel,24542 3 24805 8 25070 10 25335 12 25600 14 25866 15 26131 17 26396 18 26662 18 26927 20 27192 21 27458 21 27723 22 27989 22 28254 23 28520 23 28785 24 29050 25 29315 25 29581 23 29846 22 30111 22 30377 21 30642 21 30908 20 31174 20 31440 19 31706 19 31972 18 32238 18 32504 18 32771 16 33038 14 33305 11 33573 7 34520 6 34785 8 35050 9 35315 11 35581 11 35846 11 36112 11 36378 11 36644 10 36910 10 37176 9 37442 9 37709 7 37977 3
case2_day3_slice_0093,small_bowel,21396 12 21656 19 21918 25 22181 29 22445 31 22709 34 22973 36 23238 37 23502 40 23767 41 24032 42 24297 43 24562 24 24594 12 24644 4 24828 21 24861 10 24908 8 25093 18 25127 10 25174 11 25359 16 25394 8 25439 14 25625 14 25662 5 25705 16 25891 12 25970 19 26157 12 26236 21 26423 11 26502 23 26689 11 26769 25 26956 10 27007 3 27035 27 27222 9 27272 4 27302 28 27489 7 27538 4 27568 31 27757 4 27804 4 27836 35 28069 5 28104 36 28335 5 28372 36 28601 6 28640 35 28867 6 28908 34 29133 9 29143 4 29177 32 29399 14 29445 30 29666 13 29713 29 29934 10 29981 27 30203 6 30249 25 30515 24 30776 29 31034 36 31292 43 31554 45 31817 46 32073 55 32338 56 32603 56 32868 56 33134 55 33400 53 33666 50 33932 40 34199 30 34465 22 34733 17 35001 12 35271 4
case2_day3_slice_0093,stomach,
case2_day3_slice_0094,large_bowel,24539 7 24804 10 25069 13 25334 16 25599 18 25865 19 26130 20 26396 21 26661 23 26927 24 27192 25 27458 26 27724 26 27989 27 28255 28 28521 28 28786 29 29052 29 29317 30 29582 30 29847 24 30112 23 30378 21 30644 20 30910 19 31176 18 31442 17 31708 16 31975 15 32242 13 32510 9 34519 6 34784 8 35050 8 35315 9 35580 10 35846 10 36111 11 36377 10 36643 10 36909 10 37175 9 37442 7 37709 6 37977 2
case2_day3_slice_0094,small_bowel,21658 11 21917 21 22179 30 22442 35 22706 38 22971 39 23236 40 23501 41 23767 41 24032 42 24298 42 24564 42 24830 18 24859 13 24908 6 25096 13 25127 10 25173 10 25362 11 25396 5 25438 15 25628 11 25703 19 25895 9 25969 21 26161 8 26234 23 26429 5 26500 25 26766 28 27033 29 27272 4 27299 30 27537 5 27566 30 27803 5 27833 30 28068 6 28100 39 28334 6 28368 39 28600 7 28637 37 28867 7 28878 3 28906 35 29133 14 29174 34 29399 15 29442 33 29666 14 29709 32 29934 11 29975 32 30207 3 30242 31 30508 31 30772 33 31036 34 31301 34 31566 34 31807 11 31832 33 32070 15 32097 32 32332 20 32362 32 32596 23 32628 31 32862 23 32893 32 33128 23 33159 31 33394 22 33425 30 33661 21 33691 29 33928 20 33957 27 34196 18 34223 25 34465 15 34490 18 34732 14 34758 15 35001 8 35025 13
case2_day3_slice_0094,stomach,
case2_day3_slice_0095,large_bowel,24275 9 24539 13 24803 16 25068 18 25333 20 25599 21 25864 23 26130 25 26395 27 26660 29 26926 30 27192 30 27457 32 27723 32 27989 32 28255 32 28521 32 28786 33 29052 33 29317 33 29582 32 29848 30 30114 22 30379 20 30645 16 30910 14 31176 13 31443 11 31709 10 31975 9 32242 6 32510 2 33988 4 34253 6 34518 7 34783 9 35048 10 35313 11 35578 12 35843 13 36109 12 36375 12 36642 10 36908 9 37175 8 37442 6 37710 2
case2_day3_slice_0095,small_bowel,21916 4 22178 26 22441 33 22706 36 22971 37 23236 39 23501 40 23767 40 24032 41 24298 41 24564 41 24644 3 24830 40 24908 7 25096 12 25114 20 25173 16 25362 12 25437 20 25628 11 25701 23 25894 11 25945 6 25966 26 26161 10 26210 9 26231 29 26428 8 26474 12 26496 31 26695 6 26739 13 26762 32 27005 14 27027 35 27270 15 27293 38 27536 15 27560 39 27802 15 27826 47 28068 15 28093 48 28334 15 28361 48 28600 16 28630 46 28867 15 28898 44 29133 15 29166 42 29399 15 29434 41 29666 14 29702 39 29934 12 29971 35 30203 8 30239 33 30508 29 30774 28 31038 29 31302 29 31567 27 31814 1 31832 28 32076 10 32097 28 32339 14 32363 28 32598 22 32628 29 32863 23 32894 29 33129 24 33160 29 33396 23 33427 27 33662 23 33693 26 33929 21 33960 24 34196 20 34227 21 34464 17 34732 14 35003 6
case2_day3_slice_0095,stomach,
case2_day3_slice_0096,large_bowel,23749 4 24012 9 24276 12 24540 15 24804 17 25069 19 25334 21 25599 23 25864 25 26130 26 26395 28 26661 28 26926 30 27192 31 27458 31 27724 32 27990 32 28256 32 28522 32 28788 32 29055 31 29321 30 29588 29 29854 28 30121 25 30389 21 30664 6 33721 4 33986 6 34252 7 34517 8 34782 9 35046 11 35311 12 35577 12 35842 12 36108 11 36374 10 36641 8 36908 6 37175 4
case2_day3_slice_0096,small_bowel,22198 5 22458 14 22706 33 22971 34 23236 36 23501 37 23766 38 24032 38 24298 38 24563 38 24829 37 24920 4 25095 36 25184 8 25362 30 25436 6 25449 10 25628 24 25676 4 25700 26 25894 19 25940 8 25965 28 26160 18 26205 10 26230 30 26427 17 26470 12 26496 30 26693 17 26736 12 26762 31 26799 3 26960 16 27002 12 27028 42 27227 15 27268 12 27294 43 27494 14 27534 13 27560 45 27762 11 27800 13 27826 46 28030 9 28065 14 28093 46 28297 7 28331 14 28360 45 28565 2 28597 14 28629 43 28863 15 28899 40 29129 15 29166 39 29396 14 29434 37 29663 13 29701 36 29930 10 29968 35 30235 34 30502 32 30770 29 31037 26 31303 24 31568 24 31833 25 32076 7 32099 26 32339 12 32364 27 32588 6 32596 22 32630 26 32853 32 32896 26 33120 31 33163 24 33386 31 33429 24 33653 30 33696 21 33921 28 33963 13 34190 25 34231 8 34460 20 34731 14 35003 5
case2_day3_slice_0096,stomach,
case2_day3_slice_0097,large_bowel,23748 6 24011 11 24275 15 24540 18 24804 21 25069 23 25334 24 25600 25 25865 26 26130 28 26395 29 26660 31 26925 32 27191 32 27456 34 27722 34 27988 35 28254 35 28520 36 28786 36 29053 34 29319 34 29586 32 29853 30 30120 28 30387 26 30655 22 30931 10 33721 4 33986 6 34251 7 34516 8 34780 10 35045 11 35310 12 35576 11 35841 11 36107 10 36374 9 36640 8 36907 6
case2_day3_slice_0097,small_bowel,22194 8 22456 15 22708 30 22972 33 23237 34 23502 35 23768 36 23830 4 24033 36 24095 7 24299 36 24361 8 24565 35 24627 9 24652 5 24831 35 24894 10 24915 10 25097 33 25147 5 25161 11 25180 13 25363 30 25409 10 25429 10 25445 15 25629 23 25674 11 25696 11 25710 16 25895 19 25939 12 25962 31 26162 16 26204 13 26229 38 26428 16 26470 13 26495 40 26695 16 26736 13 26761 41 26962 15 27002 13 27027 42 27229 14 27268 14 27293 43 27496 14 27534 14 27559 43 27762 14 27800 14 27825 44 28029 13 28067 13 28092 44 28296 12 28334 13 28358 46 28563 11 28600 13 28626 44 28830 9 28866 14 28894 43 29097 7 29133 13 29161 42 29365 4 29399 13 29429 40 29666 12 29698 37 29933 10 29967 34 30200 8 30234 32 30468 5 30500 31 30767 27 31033 26 31300 24 31527 2 31566 24 31790 10 31833 23 32055 15 32075 5 32099 22 32321 27 32365 22 32587 28 32631 21 32853 28 32897 21 33119 28 33163 20 33385 28 33430 18 33652 27 33697 15 33919 25 33964 12 34187 22 34234 4 34456 18 34726 11 34994 5
case2_day3_slice_0097,stomach,
case2_day3_slice_0098,large_bowel,23484 3 23747 9 24012 12 24276 15 24541 18 24806 20 25071 22 25335 24 25601 25 25866 26 26131 28 26396 29 26661 31 26927 31 27192 33 27458 33 27723 35 27989 35 28255 35 28521 35 28787 35 29053 34 29320 33 29587 31 29853 30 30121 27 30389 22 30659 1 30668 4 33985 5 34250 7 34515 8 34780 10 35045 10 35310 11 35576 10 35841 10 36107 10 36374 8 36640 7 36907 5 37175 2
case2_day3_slice_0098,small_bowel,22455 11 22720 14 22985 16 23250 18 23506 5 23516 18 23770 9 23782 19 24035 11 24048 19 24094 8 24301 12 24315 18 24359 12 24566 32 24623 16 24654 2 24832 32 24886 20 24917 8 25098 32 25148 25 25181 12 25364 31 25409 31 25446 14 25631 29 25673 34 25710 16 25897 21 25923 1 25938 55 26164 18 26204 55 26264 4 26430 17 26469 56 26527 9 26697 15 26735 68 26964 14 27001 69 27230 13 27267 70 27497 12 27534 70 27764 11 27800 70 28030 11 28067 22 28091 46 28297 10 28333 20 28358 45 28564 9 28600 15 28625 45 28831 8 28866 15 28892 44 29098 7 29133 14 29159 43 29367 2 29399 14 29425 43 29666 14 29692 42 29932 14 29959 41 30198 14 30226 39 30464 14 30494 36 30729 15 30763 31 30994 16 31032 27 31259 17 31299 25 31525 18 31566 23 31791 20 31833 22 32056 22 32100 21 32322 23 32366 20 32588 23 32632 20 32854 23 32898 19 33121 23 33165 18 33387 22 33431 17 33654 21 33697 15 33921 20 33964 13 34188 18 34232 9 34456 15 34725 10
case2_day3_slice_0098,stomach,
case2_day3_slice_0099,large_bowel,23486 5 23748 11 24012 15 24277 17 24541 20 24806 21 25071 23 25336 24 25601 26 25866 27 26131 29 26396 31 26662 31 26927 33 27193 33 27459 33 27725 34 27991 34 28257 33 28523 33 28789 33 29056 31 29322 31 29589 29 29856 27 30123 25 30391 22 30669 2 33718 4 33982 7 34247 9 34512 10 34778 11 35043 11 35309 11 35575 10 35841 9 36107 8 36374 7 36641 5 36908 3
case2_day3_slice_0099,small_bowel,22195 6 22456 12 22719 16 22984 17 23248 20 23513 22 23776 25 23829 3 24036 32 24093 9 24302 32 24358 14 24567 33 24623 20 24656 1 24833 33 24888 22 24918 9 25099 33 25151 26 25182 12 25365 33 25415 30 25446 15 25632 31 25679 49 25898 30 25944 13 25962 33 26165 28 26208 13 26230 31 26431 26 26473 13 26497 31 26531 6 26697 24 26739 12 26764 40 26964 22 27004 13 27030 41 27231 20 27270 13 27297 41 27497 18 27536 13 27563 41 27764 17 27802 13 27829 41 28030 16 28068 13 28096 40 28296 16 28334 13 28363 39 28563 14 28600 14 28630 38 28829 14 28867 13 28897 37 29096 13 29134 13 29164 36 29362 13 29401 12 29432 34 29629 11 29667 12 29699 32 29896 10 29934 12 29967 30 30164 6 30200 12 30234 28 30460 1 30466 12 30501 27 30723 21 30768 24 30988 22 31035 22 31253 24 31302 19 31518 25 31569 16 31784 25 31835 15 32050 26 32102 14 32316 26 32369 13 32582 26 32635 13 32849 25 32902 11 33115 25 33168 11 33382 24 33435 9 33650 22 33702 7 33917 21 33970 3 34184 19 34454 14
case2_day3_slice_0099,stomach,
case2_day3_slice_0100,large_bowel,23751 9 24014 14 24278 17 24542 20 24807 21 25072 23 25336 25 25601 26 25867 27 26132 28 26397 30 26663 30 26928 32 27194 32 27460 33 27726 33 27992 33 28258 33 28524 33 28790 33 29056 32 29323 31 29589 30 29856 28 30124 25 30391 23 30660 19 30929 15 31199 9 33184 3 33448 7 33713 9 33979 10 34244 11 34510 11 34776 11 35042 10 35308 9 35575 7 35841 6
case2_day3_slice_0100,small_bowel,22457 10 22720 15 22985 19 23249 27 23514 31 23778 42 23826 3 24042 46 24090 7 24307 57 24385 9 24572 59 24650 12 24837 60 24914 17 25103 65 25179 23 25369 69 25443 28 25635 31 25669 37 25707 32 25901 29 25941 65 26167 26 26208 16 26230 43 26433 23 26474 14 26497 42 26699 22 26740 13 26765 41 26966 19 27005 14 27032 40 27232 15 27271 14 27299 39 27499 13 27537 13 27565 39 27765 13 27803 13 27832 38 28031 13 28069 14 28099 37 28298 12 28335 14 28366 36 28564 12 28601 14 28633 34 28830 12 28866 15 28900 33 29096 12 29132 14 29166 32 29363 11 29397 15 29433 30 29629 10 29662 15 29700 27 29896 8 29927 16 29967 24 30164 4 30188 20 30234 21 30453 20 30501 19 30718 21 30769 16 30984 21 31037 13 31249 23 31307 7 31515 25 31781 26 32048 25 32314 26 32580 26 32847 25 33112 26 33378 25 33643 26 33909 25 34175 25 34441 24 34707 22 34974 18 35240 12 35507 8 35776 3
case2_day3_slice_0100,stomach,
case2_day3_slice_0101,large_bowel,23486 5 23750 9 24014 13 24278 16 24543 18 24808 20 25074 21 25340 21 25606 22 25871 23 26136 25 26401 26 26665 29 26930 30 27195 32 27461 33 27727 34 27993 34 28259 35 28525 35 28792 34 29058 34 29324 33 29591 32 29858 30 30125 27 30392 25 30659 22 30926 20 31194 14 31463 5 32115 5 32380 8 32646 9 32912 9 33177 11 33443 11 33708 12 33974 12 34240 12 34505 13 34771 13 35037 12 35303 12 35570 10 35837 8 36105 5
case2_day3_slice_0101,small_bowel,22190 18 22454 22 22719 24 22984 27 23249 30 23514 34 23779 37 23827 10 24045 38 24092 13 24310 40 24356 17 24385 8 24576 40 24621 20 24649 13 24842 40 24885 23 24914 15 25108 40 25150 26 25179 17 25374 14 25396 67 25640 13 25663 66 25906 13 25931 69 26172 12 26200 68 26438 12 26470 3 26476 13 26496 39 26704 12 26742 12 26764 38 26970 12 27008 11 27031 37 27236 11 27274 10 27298 37 27502 11 27540 9 27564 37 27768 11 27806 8 27831 36 28034 11 28074 6 28098 35 28300 11 28364 35 28566 11 28631 33 28832 11 28898 32 29097 12 29125 6 29165 30 29364 11 29390 8 29432 28 29630 11 29655 10 29699 26 29896 11 29920 12 29965 24 30163 9 30186 12 30233 21 30430 7 30452 13 30500 18 30698 4 30717 15 30770 12 30983 16 31041 4 31249 17 31515 18 31782 19 32048 21 32314 23 32581 22 32847 23 33112 24 33377 25 33642 26 33908 26 34174 26 34439 26 34705 26 34971 25 35238 22 35504 19 35771 13 36039 7
case2_day3_slice_0101,stomach,
case2_day3_slice_0102,large_bowel,23486 5 23750 9 24014 12 24279 15 24543 18 24809 19 25074 21 25340 21 25606 22 25871 23 26136 25 26401 26 26665 29 26930 31 27195 33 27461 34 27727 34 27993 35 28259 35 28525 35 28792 35 29058 34 29324 34 29591 33 29858 32 30125 30 30392 29 30658 29 30925 28 31191 29 31457 29 31583 3 31724 29 31847 8 31990 29 32111 11 32256 29 32375 14 32522 28 32640 15 32789 11 32804 12 32905 16 33055 10 33071 9 33171 16 33322 9 33339 5 33436 18 33589 6 33703 17 33969 16 34235 16 34502 15 34769 14 35036 12 35303 11 35569 10 35837 7 36105 3
case2_day3_slice_0102,small_bowel,22463 5 22723 17 22986 23 23249 28 23300 3 23510 35 23565 6 23774 44 23828 10 24039 67 24304 72 24381 8 24570 89 24836 92 25103 93 25369 95 25640 92 25926 75 26195 29 26230 39 26461 28 26500 36 26727 28 26768 35 26993 27 27036 33 27258 28 27303 33 27524 27 27570 32 27790 13 27804 13 27836 32 28055 13 28072 10 28104 30 28321 12 28339 8 28374 26 28566 7 28586 13 28608 2 28643 22 28831 9 28852 13 28910 20 29095 12 29117 14 29176 19 29360 13 29383 14 29442 18 29626 13 29649 15 29707 17 29892 12 29915 17 29973 16 30158 12 30181 19 30239 15 30425 10 30447 21 30506 12 30692 9 30713 22 30773 8 30959 7 30979 23 31042 1 31227 3 31245 24 31511 25 31778 24 32044 24 32311 24 32578 23 32845 22 33111 22 33377 21 33643 21 33908 21 34174 21 34439 21 34705 20 34971 19 35237 17 35503 16 35769 14 36035 12 36301 12 36568 10 36834 9 37101 7 37369 4
case2_day3_slice_0102,stomach,
case2_day3_slice_0103,large_bowel,24016 8 24280 13 24545 16 24810 18 25075 20 25340 22 25605 23 25869 26 26135 26 26400 28 26665 29 26931 30 27196 32 27462 33 27728 34 27994 34 28260 34 28527 34 28793 34 29060 32 29327 31 29595 29 29863 27 30129 27 30395 26 30661 27 30926 28 31192 28 31315 3 31457 30 31578 9 31723 30 31843 12 31989 30 32108 14 32255 30 32373 15 32522 29 32638 17 32788 28 32904 17 33055 12 33071 10 33170 17 33322 9 33339 5 33436 17 33590 5 33702 17 33968 16 34235 15 34502 14 34769 12 35036 10 35303 9 35569 8 35837 4
case2_day3_slice_0103,small_bowel,22461 10 22724 18 22983 32 23247 36 23511 39 23775 43 23832 3 24040 45 24097 8 24305 48 24362 14 24384 7 24571 51 24627 18 24648 11 24837 52 24893 34 25102 54 25159 35 25368 54 25425 38 25634 55 25692 40 25901 54 25958 43 26167 8 26194 28 26229 40 26434 4 26464 24 26496 40 26734 1 26740 14 26764 39 27007 13 27031 39 27273 13 27299 37 27539 13 27569 34 27806 12 27838 31 28073 11 28108 6 28117 18 28340 9 28385 16 28566 6 28588 5 28597 2 28607 7 28652 14 28831 8 28851 15 28918 13 29096 10 29117 15 29185 11 29362 11 29383 16 29451 9 29628 11 29649 17 29717 9 29893 12 29915 18 29983 8 30159 12 30181 18 30250 6 30425 12 30447 19 30692 11 30714 19 30958 11 30980 20 31224 11 31246 20 31491 9 31512 21 31759 5 31778 21 32045 20 32311 20 32578 19 32845 18 33111 18 33378 17 33645 15 33911 15 34177 15 34442 16 34707 17 34973 16 35238 16 35504 16 35769 16 36035 15 36301 14 36567 13 36833 12 37099 11 37365 10 37631 9 37897 8 38164 7 38430 6 38698 2
case2_day3_slice_0103,stomach,
case2_day3_slice_0104,large_bowel,24017 7 24281 12 24545 16 24810 18 25075 20 25340 22 25605 24 25870 25 26135 27 26400 28 26665 30 26931 30 27197 31 27462 33 27728 34 27994 34 28260 34 28527 33 28794 32 29061 31 29328 30 29596 28 29863 27 30129 26 30395 27 30660 28 30925 29 31191 30 31312 6 31456 31 31576 10 31722 31 31841 12 31988 32 32106 14 32254 32 32371 16 32521 30 32637 16 32787 29 32903 16 33054 15 33072 9 33169 16 33321 12 33340 5 33435 16 33589 8 33701 16 33857 3 33968 15 34234 15 34501 13 34768 11 35036 9 35303 7
case2_day3_slice_0104,small_bowel,22985 11 23247 17 23510 21 23775 23 23806 7 24039 26 24071 12 24121 6 24304 28 24336 15 24367 9 24386 9 24570 29 24600 19 24631 17 24649 13 24836 50 24896 34 25101 51 25162 36 25367 52 25428 38 25633 53 25694 40 25899 23 25935 18 25960 44 26166 16 26205 15 26226 46 26432 12 26473 13 26493 46 26699 5 26740 12 26759 47 27006 12 27025 47 27272 12 27291 47 27528 4 27539 11 27558 29 27589 15 27791 9 27806 10 27826 24 27857 13 28054 13 28073 9 28104 9 28124 12 28319 14 28340 7 28390 11 28584 16 28609 2 28657 9 28850 17 28923 8 29097 3 29116 17 29190 3 29363 5 29383 16 29628 10 29649 17 29894 11 29915 17 30160 12 30181 18 30426 12 30448 17 30692 12 30714 18 30958 12 30980 18 31225 11 31247 18 31491 10 31513 19 31758 8 31779 19 32026 4 32045 20 32311 20 32577 20 32844 19 33110 18 33377 17 33644 15 33911 14 34177 14 34443 13 34709 13 34974 14 35240 14 35506 14 35771 14 36037 14 36303 13 36569 12 36834 12 37100 11 37366 10 37632 9 37898 9 38164 8 38430 7 38697 6 38964 3
case2_day3_slice_0104,stomach,
case2_day3_slice_0105,large_bowel,24017 6 24281 11 24546 15 24811 17 25076 19 25341 21 25606 23 25870 25 26135 27 26400 28 26666 28 26931 30 27197 31 27463 31 27729 32 27995 32 28261 33 28528 32 28794 32 29061 31 29329 29 29597 26 29864 25 30129 27 30394 28 30659 29 30925 30 31044 3 31190 31 31308 9 31456 31 31573 11 31722 32 31838 13 31988 32 32104 14 32254 32 32369 16 32520 31 32635 16 32787 30 32901 17 33053 17 33073 9 33167 17 33320 15 33341 5 33434 16 33587 12 33700 16 33855 7 33966 16 34233 14 34500 13 34767 11 35036 6
case2_day3_slice_0105,small_bowel,22719 6 22982 13 23246 16 23275 8 23510 18 23540 12 23774 20 23805 14 24038 23 24071 15 24303 24 24336 16 24370 25 24568 26 24602 17 24633 29 24834 26 24868 17 24898 32 25100 26 25134 18 25164 33 25366 25 25400 18 25430 35 25632 24 25667 18 25697 35 25898 22 25934 19 25964 36 26164 15 26200 21 26231 38 26431 8 26466 22 26498 39 26731 23 26766 38 26994 26 27034 37 27259 27 27300 37 27524 28 27567 37 27789 29 27848 22 28054 30 28116 20 28319 30 28384 18 28585 30 28650 17 28850 28 28917 16 29116 27 29183 15 29362 11 29382 27 29450 13 29627 12 29649 26 29716 8 29893 13 29915 26 30160 12 30181 26 30426 12 30447 26 30692 12 30714 24 30958 12 30980 24 31224 12 31246 23 31491 11 31513 22 31757 10 31779 22 32024 8 32045 22 32292 4 32312 21 32578 20 32845 19 33111 18 33378 16 33645 14 33912 12 34178 11 34444 10 34711 9 34977 9 35243 9 35509 10 35775 10 36041 9 36306 10 36572 10 36837 10 37103 9 37368 10 37634 9 37900 9 38165 9 38431 9 38697 9 38963 8 39229 8 39495 8 39760 8 40026 8 40292 8 40559 7 40825 7 41091 7 41357 7 41623 7 41890 5 42158 1
case2_day3_slice_0105,stomach,
case2_day3_slice_0106,large_bowel,24283 8 24548 12 24813 15 25078 17 25343 19 25608 21 25873 22 26137 24 26401 27 26666 28 26932 29 27198 29 27463 31 27729 31 27996 31 28262 31 28529 30 28796 30 29063 29 29331 27 29598 26 29863 27 30129 27 30394 28 30659 30 30925 30 31040 9 31190 31 31305 11 31456 32 31570 13 31722 32 31836 14 31988 32 32101 15 32254 32 32367 16 32520 32 32633 17 32786 32 32900 16 33053 17 33073 10 33166 16 33320 14 33340 8 33433 15 33587 11 33607 6 33700 14 33855 7 33966 14 34233 13 34500 11 34768 7
